"x.data","y.data","y.norm"
36.3296778174845,1.04926432651357e-08,3.15424772221525e-09
261.253523917723,1.06091062090292e-08,3.17077552418437e-09
486.177370017955,1.07263922241203e-08,3.18738341956017e-09
711.101216118186,1.08446468675008e-08,3.20407175983889e-09
936.025062218418,1.09637392354694e-08,3.22084089786329e-09
1160.94890831865,1.10836556957973e-08,3.23769118782683e-09
1385.87275441888,1.12045129047329e-08,3.25462298527778e-09
1610.79660051912,1.13262370159458e-08,3.27163664712344e-09
1835.72044661935,1.14487853898801e-08,3.28873253163434e-09
2060.64429271958,1.15722456438488e-08,3.30591099844838e-09
2285.56813881981,1.1696601082293e-08,3.32317240857507e-09
2510.49198492005,1.18217800751956e-08,3.34051712439972e-09
2735.41583102028,1.19478411534286e-08,3.35794550968766e-09
2960.33967712052,1.20748246804291e-08,3.37545792958844e-09
3185.26352322075,1.22026301478916e-08,3.39305475064012e-09
3410.18736932098,1.23312870473019e-08,3.41073634077346e-09
3635.11121542121,1.24608925164005e-08,3.42850306931617e-09
3860.03506152144,1.25913173799259e-08,3.44635530699717e-09
4084.95890762168,1.27225622354335e-08,3.46429342595087e-09
4309.88275372191,1.28547805099003e-08,3.48231779972143e-09
4534.80659982214,1.29878146753045e-08,3.50042880326701e-09
4759.73044592237,1.31216634861848e-08,3.5186268129641e-09
4984.65429202261,1.32564555560595e-08,3.53691220661179e-09
5209.57813812284,1.33920858348646e-08,3.55528536343607e-09
5434.50198422308,1.35285259732399e-08,3.57374666409416e-09
5659.42583032331,1.36658752963185e-08,3.5922964906788e-09
5884.34967642354,1.3804085330423e-08,3.61093522672256e-09
6109.27352252377,1.3943099426091e-08,3.62966325720224e-09
6334.197368624,1.40829878992063e-08,3.64848096854315e-09
6559.12121472424,1.4223758089104e-08,3.66738874862347e-09
6784.04506082447,1.43653255086045e-08,3.68638698677862e-09
7008.9689069247,1.45077318518363e-08,3.70547607380562e-09
7233.89275302493,1.46510392886697e-08,3.72465640196743e-09
7458.81659912517,1.47951360686064e-08,3.74392836499736e-09
7683.7404452254,1.49400357629478e-08,3.76329235810348e-09
7908.66429132564,1.50858541646737e-08,3.78274877797295e-09
8133.58813742587,1.52324529492384e-08,3.80229802277646e-09
8358.5119835261,1.53798292078114e-08,3.82194049217262e-09
8583.43582962633,1.55281178302575e-08,3.84167658731242e-09
8808.35967572656,1.56771878132344e-08,3.86150671084358e-09
9033.2835218268,1.58270248862323e-08,3.88143126691508e-09
9258.20736792703,1.59777351094063e-08,3.90145066118146e-09
9483.13121402726,1.61292419809361e-08,3.92156530080742e-09
9708.0550601275,1.62815044461213e-08,3.94177559447218e-09
9932.97890622773,1.64346003844761e-08,3.96208195237394e-09
10157.902752328,1.65885062828498e-08,3.9824847862344e-09
10382.8265984282,1.67431551520182e-08,4.00298450930319e-09
10607.7504445284,1.68985974587921e-08,4.02358153636238e-09
10832.6742906287,1.70548609275504e-08,4.04427628373096e-09
11057.5981367289,1.72118536053615e-08,4.06506916926933e-09
11282.5219828291,1.73695994351082e-08,4.08596061238384e-09
11507.4458289294,1.75281753857115e-08,4.10695103403124e-09
11732.3696750296,1.76874656341739e-08,4.12804085672328e-09
11957.2935211298,1.78474686107093e-08,4.14923050453116e-09
12182.2173672301,1.80083082910398e-08,4.17052040309011e-09
12407.1412133303,1.81698461999115e-08,4.19191097960395e-09
12632.0650594305,1.83320772744189e-08,4.21340266284959e-09
12856.9889055308,1.84951073588677e-08,4.23499588318159e-09
13081.912751631,1.86588393222226e-08,4.25669107253678e-09
13306.8365977312,1.882324686507e-08,4.27848866443877e-09
13531.7604438315,1.89884093231403e-08,4.30038909400256e-09
13756.6842899317,1.91542780223517e-08,4.32239279793913e-09
13981.6081360319,1.93208035444655e-08,4.34450021455998e-09
14206.5319821321,1.94880398925129e-08,4.36671178378181e-09
14431.4558282324,1.96559842858882e-08,4.38902794713107e-09
14656.3796743326,1.98245655732732e-08,4.41144914774859e-09
14881.3035204328,1.99938137262509e-08,4.43397583039421e-09
15106.2273665331,2.01637690455511e-08,4.45660844145138e-09
15331.1512126333,2.03343401580325e-08,4.47934742893181e-09
15556.0750587335,2.05055344305968e-08,4.50219324248015e-09
15780.9989048338,2.06774321846582e-08,4.52514633337856e-09
16005.922750934,2.08499234617926e-08,4.54820715455145e-09
16230.8465970343,2.10230013332497e-08,4.57137616057006e-09
16455.7704431345,2.11967625619055e-08,4.59465380765723e-09
16680.6942892347,2.13711006362697e-08,4.61804055369195e-09
16905.6181353349,2.15460015210921e-08,4.64153685821416e-09
17130.5419814352,2.1721538058052e-08,4.66514318242938e-09
17355.4658275354,2.1897645876102e-08,4.68885998921341e-09
17580.3896736356,2.20742915666232e-08,4.71268774311705e-09
17805.3135197359,2.22515256450671e-08,4.73662691037083e-09
18030.2373658361,2.24293224957512e-08,4.76067795888962e-09
18255.1612119363,2.2607631137446e-08,4.78484135827752e-09
18480.0850580366,2.27864814782566e-08,4.80911757983248e-09
18705.0089041368,2.29658830295517e-08,4.83350709655103e-09
18929.932750237,2.31457691601096e-08,4.8580103831331e-09
19154.8565963373,2.33261510118577e-08,4.88262791598671e-09
19379.7804424375,2.35070693553783e-08,4.90736017323274e-09
19604.7042885377,2.36884439518969e-08,4.93220763470971e-09
19829.628134638,2.38702691385304e-08,4.95717078197853e-09
20054.5519807382,2.40526128423585e-08,4.98225009832729e-09
20279.4758268384,2.42353833767939e-08,5.00744606877604e-09
20504.3996729387,2.44185716776011e-08,5.03275918008158e-09
20729.3235190389,2.46022345230045e-08,5.05818992074226e-09
20954.2473651391,2.4786305026e-08,5.08373878100275e-09
21179.1712112394,2.49707624784934e-08,5.10940625285892e-09
21404.0950573396,2.51556452901022e-08,5.1351928300626e-09
21629.0189034398,2.53409164232954e-08,5.16109900812639e-09
21853.9427495401,2.55265426454812e-08,5.18712528432854e-09
22078.8665956403,2.57125461186403e-08,5.21327215771774e-09
22303.7904417405,2.58989152555339e-08,5.23954012911801e-09
22528.7142878408,2.60856066045661e-08,5.26592970113349e-09
22753.638133941,2.62726283130116e-08,5.29244137815331e-09
22978.5619800412,2.64599896284771e-08,5.31907566635648e-09
23203.4858261415,2.66476392929018e-08,5.34583307371672e-09
23428.4096722417,2.68355737796715e-08,5.37271411000737e-09
23653.3335183419,2.70238183481359e-08,5.39971928680621e-09
23878.2573644422,2.72123164488279e-08,5.42684911750039e-09
24103.1812105424,2.74010574247894e-08,5.4541041172913e-09
24328.1050566426,2.75900712277222e-08,5.48148480319950e-09
24553.0289027429,2.77793049275398e-08,5.50899169406954e-09
24777.9527488431,2.79687454986334e-08,5.53662531057498e-09
25002.8765949433,2.81584094202669e-08,5.56438617522322e-09
25227.8004410436,2.83482630424309e-08,5.59227481236043e-09
25452.7242871438,2.8538286664239e-08,5.62029174817652e-09
25677.648133244,2.87284857769001e-08,5.64843751071003e-09
25902.5719793443,2.89188409320798e-08,5.67671262985306e-09
26127.4958254445,2.91093283894995e-08,5.70511763735626e-09
26352.4196715447,2.92999452307283e-08,5.73365306683374e-09
26577.343517645,2.94906809528013e-08,5.76231945376802e-09
26802.2673637452,2.96815104985322e-08,5.791117335515e-09
27027.1912098454,2.98724252061871e-08,5.82004725130896e-09
27252.1150559457,3.00634180966136e-08,5.8491097422675e-09
27477.0389020459,3.02544655982431e-08,5.87830535139645e-09
27701.9627481461,3.04455560536818e-08,5.90763462359499e-09
27926.8865942463,3.06366804344216e-08,5.93709810566053e-09
28151.8104403466,3.08278195300206e-08,5.96669634629377e-09
28376.7342864468,3.10189612103707e-08,5.99642989610363e-09
28601.658132547,3.12100895841465e-08,6.02629930761232e-09
28826.5819786473,3.14011918462702e-08,6.05630513526029e-09
29051.5058247475,3.15922559860545e-08,6.08644793541131e-09
29276.4296708477,3.17832612034764e-08,6.11672826635744e-09
29501.353516948,3.19741963114462e-08,6.14714668832406e-09
29726.2773630482,3.21650520311281e-08,6.1777037634749e-09
29951.2012091485,3.23558055068445e-08,6.20840005591713e-09
30176.1250552487,3.2546441427162e-08,6.23923613170631e-09
30401.0489013489,3.27369561929287e-08,6.27021255885148e-09
30625.9727474491,3.29273278061854e-08,6.30132990732026e-09
30850.8965935494,3.31175309809097e-08,6.33258874904381e-09
31075.8204396496,3.33075707955272e-08,6.36398965792196e-09
31300.7442857498,3.34974290749491e-08,6.39553320982825e-09
31525.6681318501,3.36870646178476e-08,6.42721998261501e-09
31750.5919779503,3.38764942192254e-08,6.45905055611842e-09
31975.5158240505,3.40657050034798e-08,6.4910255121636e-09
32200.4396701508,3.42546384350593e-08,6.52314543456971e-09
32425.363516251,3.44433215023039e-08,6.55541090915502e-09
32650.2873623512,3.46317427807439e-08,6.58782252374198e-09
32875.2112084515,3.48198455976221e-08,6.6203808681624e-09
33100.1350545517,3.50076449643397e-08,6.65308653426248e-09
33325.0589006519,3.51951393494996e-08,6.68594011590793e-09
33549.9827467522,3.53822769757607e-08,6.71894220898913e-09
33774.9065928524,3.55690548503505e-08,6.75209341142616e-09
33999.8304389526,3.57554844004194e-08,6.78539432317401e-09
34224.7542850529,3.59415218023053e-08,6.81884554622768e-09
34449.6781311531,3.61271399949612e-08,6.85244768462728e-09
34674.6019772533,3.63123664428424e-08,6.8862013444632e-09
34899.5258233536,3.64971683496116e-08,6.92010713388124e-09
35124.4496694538,3.66814885057309e-08,6.95416566308773e-09
35349.373515554,3.68653734944115e-08,6.98837754435474e-09
35574.2973616543,3.70488046250378e-08,7.02274339202516e-09
35799.2212077545,3.72316884647178e-08,7.05726382251788e-09
36024.1450538547,3.74140937886169e-08,7.09193945433302e-09
36249.068899955,3.75960075804031e-08,7.12677090805695e-09
36473.9927460552,3.77773286473057e-08,7.16175880636759e-09
36698.9165921554,3.79581164992602e-08,7.19690377403955e-09
36923.8404382557,3.81383696852634e-08,7.23220643794926e-09
37148.7642843559,3.83179992572631e-08,7.2676674270802e-09
37373.6881304561,3.84970324807817e-08,7.30328737252807e-09
37598.6119765564,3.8675488161884e-08,7.33906690750596e-09
37823.5358226566,3.88532926769435e-08,7.37500666734958e-09
38048.4596687568,3.90304350233513e-08,7.4111072895224e-09
38273.3835148571,3.92069572902802e-08,7.44736941362095e-09
38498.3073609573,3.93828042314942e-08,7.48379368137986e-09
38723.2312070575,3.95579206215643e-08,7.52038073667723e-09
38948.1550531578,3.97323748178599e-08,7.55713122553977e-09
39173.078899258,3.99061329658857e-08,7.59404579614797e-09
39398.0027453582,4.00790897555456e-08,7.63112509884143e-09
39622.9265914585,4.02513427444639e-08,7.66836978612397e-09
39847.8504375587,4.04228795259922e-08,7.70578051266889e-09
40072.7742836589,4.05935476832104e-08,7.74335793532422e-09
40297.6981297592,4.07634681181293e-08,7.78110271311794e-09
40522.6219758594,4.09326315272516e-08,7.8190155072632e-09
40747.5458219596,4.11009052423871e-08,7.85709698116358e-09
40972.4696680599,4.12683638402645e-08,7.8953478004183e-09
41197.3935141601,4.1435025299694e-08,7.93376863282745e-09
41422.3173602603,4.16007796614728e-08,7.97236014839732e-09
41647.2412063605,4.17656494788905e-08,8.01112301934555e-09
41872.1650524608,4.1929682838467e-08,8.05005792010645e-09
42097.088898561,4.20927953772425e-08,8.08916552733622e-09
42322.0127446612,4.22549520885643e-08,8.12844651991817e-09
42546.9365907615,4.24162339039757e-08,8.16790157896808e-09
42771.8604368617,4.25765848584141e-08,8.2075313878394e-09
42996.7842829619,4.27359070355612e-08,8.24733663212852e-09
43221.7081290622,4.28943168485314e-08,8.28731799968002e-09
43446.6319751624,4.30517894335135e-08,8.32747618059199e-09
43671.5558212626,4.32081588268676e-08,8.36781186722124e-09
43896.4796673629,4.33635794463076e-08,8.40832575418867e-09
44121.4035134631,4.35180405574876e-08,8.4490185383844e-09
44346.3273595633,4.36713619415017e-08,8.48989091897322e-09
44571.2512056636,4.38236797251122e-08,8.53094359739973e-09
44796.1750517638,4.39750031012338e-08,8.57217727739372e-09
45021.098897864,4.41251816626567e-08,8.61359266497542e-09
45246.0227439643,4.42742867984646e-08,8.65519046846077e-09
45470.9465900645,4.44223638903696e-08,8.69697139846675e-09
45695.8704361647,4.45692949091366e-08,8.73893616791667e-09
45920.794282265,4.47150816964373e-08,8.78108549204537e-09
46145.7181283652,4.48598081546178e-08,8.82342008840468e-09
46370.6419744654,4.5003391064539e-08,8.86594067686861e-09
46595.5658205657,4.51457581937147e-08,8.90864797963866e-09
46820.4896666659,4.52870341476625e-08,8.95154272124917e-09
47045.4135127661,4.54271728026188e-08,8.99462562857254e-09
47270.3373588664,4.5566023633294e-08,9.03789743082462e-09
47495.2612049666,4.57037539690206e-08,9.08135885956998e-09
47720.1850510668,4.58403552995739e-08,9.12501064872722e-09
47945.1088971671,4.5975599744256e-08,9.16885353457427e-09
48170.0327432673,4.61096943794364e-08,9.21288825575374e-09
48394.9565893675,4.62426328053959e-08,9.25711555327819e-09
48619.8804354678,4.63742234520141e-08,9.30153617053542e-09
48844.804281568,4.65045976082182e-08,9.34615085329388e-09
49069.7281276682,4.66337900750725e-08,9.39096034970791e-09
49294.6519737685,4.67616476794504e-08,9.43596541032307e-09
49519.5758198687,4.68882221509132e-08,9.48116678808149e-09
49744.4996659689,4.70135912607662e-08,9.52656523832714e-09
49969.4235120692,4.71376421373505e-08,9.57216151881117e-09
50194.3473581694,4.72603435557417e-08,9.61795638969726e-09
50419.2712042696,4.73818178307049e-08,9.6639506135669e-09
50644.1950503699,4.75019941025465e-08,9.71014495542473e-09
50869.1188964701,4.76207551971965e-08,9.75654018270388e-09
51094.0427425703,4.77382693380683e-08,9.80313706527126e-09
51318.9665886706,4.78545091821827e-08,9.84993637543291e-09
51543.8904347708,4.79692690352292e-08,9.89693888793933e-09
51768.814280871,4.80827641749232e-08,9.94414537999073e-09
51993.7381269712,4.81949896709251e-08,9.99155663124249e-09
52218.6619730715,4.83057163584543e-08,1.00391734238104e-08
52443.5858191717,4.84151403096454e-08,1.00869965422759e-08
52668.509665272,4.85232796419573e-08,1.01350267736917e-08
52893.4335113722,4.86299485098167e-08,1.01832649075868e-08
53118.3573574724,4.8735256006278e-08,1.02317117359717e-08
53343.2812035727,4.88392661345596e-08,1.02803680533444e-08
53568.2050496729,4.89418375931856e-08,1.0329234656695e-08
53793.1288957731,4.90429905242974e-08,1.03783123455114e-08
54018.0527418734,4.91428356362678e-08,1.04276019217844e-08
54242.9765879736,4.92412771593576e-08,1.04771041900132e-08
54467.9004340738,4.93382447972736e-08,1.05268199572108e-08
54692.8242801741,4.94338965334548e-08,1.05767500329092e-08
54917.7481262743,4.95281828699787e-08,1.06268952291645e-08
55142.6719723745,4.96209420889494e-08,1.06772563605628e-08
55367.5958184747,4.97123797594049e-08,1.07278342442248e-08
55592.519664575,4.98024931379165e-08,1.07786296998117e-08
55817.4435106752,4.98910286252749e-08,1.08296435495304e-08
56042.3673567754,4.99782394178618e-08,1.08808766181386e-08
56267.2912028757,5.0064125068457e-08,1.09323297329502e-08
56492.2150489759,5.01484742009821e-08,1.09840037238409e-08
56717.1388950761,5.02314533806301e-08,1.10358994232531e-08
56942.0627411764,5.03131076181886e-08,1.10880176662015e-08
57166.9865872766,5.03932727593021e-08,1.11403592902782e-08
57391.9104333768,5.04720238578593e-08,1.11929251356584e-08
57616.8342794771,5.05494528524886e-08,1.12457160451051e-08
57841.7581255773,5.06254429434779e-08,1.12987328639751e-08
58066.6819716775,5.06999779396683e-08,1.13519764402238e-08
58291.6058177778,5.07731963629809e-08,1.14054476244106e-08
58516.529663878,5.08450286187546e-08,1.14591472697045e-08
58741.4535099782,5.09153681078106e-08,1.1513076231889e-08
58966.3773560785,5.09843992992026e-08,1.15672353693677e-08
59191.3012021787,5.10520993635818e-08,1.16216255431694e-08
59416.2250482789,5.11182727161256e-08,1.16762476169537e-08
59641.1488943792,5.11831488381758e-08,1.17311024570158e-08
59866.0727404794,5.12467316128327e-08,1.17861909322922e-08
60090.9965865796,5.13087964385629e-08,1.18415139143661e-08
60315.9204326799,5.13695586211475e-08,1.18970722774721e-08
60540.8442787801,5.1429042222381e-08,1.1952866898502e-08
60765.7681248803,5.14870706836175e-08,1.20088986570102e-08
60990.6919709806,5.15437691563551e-08,1.20651684352182e-08
61215.6158170808,5.15992067018347e-08,1.2121677118021e-08
61440.539663181,5.16532539740617e-08,1.21784255929913e-08
61665.4635092813,5.17059481867222e-08,1.22354147503854e-08
61890.3873553815,5.17574020496934e-08,1.22926454831485e-08
62115.3112014817,5.18075322909103e-08,1.23501186869197e-08
62340.235047582,5.18562910214344e-08,1.24078352600373e-08
62565.1588936822,5.19038329347537e-08,1.24657961035442e-08
62790.0827397824,5.19501193806088e-08,1.2524002121193e-08
63015.0065858827,5.19950208304072e-08,1.25824542194515e-08
63239.9304319829,5.20387319777549e-08,1.26411533075079e-08
63464.8542780831,5.2081257024491e-08,1.27001002972755e-08
63689.7781241834,5.21223889007114e-08,1.27592961033989e-08
63914.7019702836,5.2162359994677e-08,1.28187416432585e-08
64139.6258163838,5.22011797802672e-08,1.28784378369761e-08
64364.5496624841,5.22386748540743e-08,1.293838560742e-08
64589.4735085843,5.22750062008269e-08,1.29985858802101e-08
64814.3973546845,5.23102196981314e-08,1.30590395837234e-08
65039.3212007848,5.23441868246366e-08,1.31197476490994e-08
65264.245046885,5.23769883749132e-08,1.31807110102446e-08
65489.1688929852,5.24087085770833e-08,1.32419306038384e-08
65714.0927390854,5.24392615962018e-08,1.3303407369338e-08
65939.0165851857,5.24686529823684e-08,1.33651422489837e-08
66163.9404312859,5.24970025729517e-08,1.34271361878042e-08
66388.8642773862,5.25242646982777e-08,1.34893901336213e-08
66613.7881234864,5.25503752572345e-08,1.3551905037056e-08
66838.7119695866,5.25754866285658e-08,1.36146818515328e-08
67063.6358156869,5.25995904602652e-08,1.36777215332854e-08
67288.5596617871,5.26225592419956e-08,1.37410250413618e-08
67513.4835078873,5.26445744991664e-08,1.38045933376293e-08
67738.4073539876,5.26656505681312e-08,1.38684273867798e-08
67963.3312000878,5.26856377847918e-08,1.39325281563351e-08
68188.255046188,5.27047087350246e-08,1.39968966166518e-08
68413.1788922883,5.2722890127695e-08,1.40615337409265e-08
68638.1027383885,5.27400724935227e-08,1.41264405052014e-08
68863.0265844887,5.2756360620794e-08,1.41916178883686e-08
69087.9504305889,5.27718118578255e-08,1.4257066872176e-08
69312.8742766892,5.27863536464019e-08,1.43227884412322e-08
69537.7981227894,5.28000300711792e-08,1.43887835830115e-08
69762.7219688896,5.28129252939309e-08,1.4455053287859e-08
69987.6458149899,5.28250000585918e-08,1.4521598548996e-08
70212.5696610901,5.28362454825719e-08,1.45884203625249e-08
70437.4935071903,5.2846768393085e-08,1.46555197274344e-08
70662.4173532906,5.28565589046072e-08,1.47228976456045e-08
70887.3411993908,5.28655635403654e-08,1.47905551218115e-08
71112.265045491,5.28739073262265e-08,1.48584931637336e-08
71337.1888915913,5.28816054962403e-08,1.49267127819552e-08
71562.1127376915,5.28885689817192e-08,1.49952149899728e-08
71787.0365837917,5.28949362257467e-08,1.50640008041994e-08
72011.960429892,5.29007272394909e-08,1.51330712439698e-08
72236.8842759922,5.29058743136127e-08,1.5202427331546e-08
72461.8081220924,5.29104768883234e-08,1.52720700921216e-08
72686.7319681927,5.29145716203783e-08,1.53420005538273e-08
72911.6558142929,5.2918119486083e-08,1.54122197477359e-08
73136.5796603931,5.29211784329181e-08,1.5482728707867e-08
73361.5035064934,5.29238007819338e-08,1.55535284711926e-08
73586.4273525936,5.29259715206078e-08,1.56246200776416e-08
73811.3511986938,5.29277169139194e-08,1.56960045701049e-08
74036.2750447941,5.29290997654203e-08,1.57676829944406e-08
