"x.data","y.data","y.norm"
357.039467557566,1.03953026486437e-07,1.13052247210461e-07
742.670995583409,1.04836549977517e-07,1.13395899713206e-07
1128.30252360928,1.05724096670956e-07,1.13740388521285e-07
1513.93405163515,1.06616373992112e-07,1.14085714911544e-07
1899.56557966102,1.07512782008501e-07,1.14431880160093e-07
2285.19710768689,1.08413292995505e-07,1.14778885542303e-07
2670.82863571274,1.09318503999832e-07,1.15126732332788e-07
3056.46016373861,1.10227673003168e-07,1.15475421805398e-07
3442.09169176448,1.11141147473281e-07,1.15824955233202e-07
3827.72321979035,1.12059025040929e-07,1.16175333888482e-07
4213.35474781619,1.12980815632905e-07,1.16526559042719e-07
4598.98627584206,1.13907103089479e-07,1.16878631966579e-07
4984.61780386794,1.1483749646275e-07,1.17231553929904e-07
5370.24933189381,1.15771767982973e-07,1.175853262017e-07
5755.88085991968,1.16710684918752e-07,1.17939950050125e-07
6141.51238794552,1.17653426318275e-07,1.18295426742474e-07
6527.14391597139,1.18600226364652e-07,1.18651757545173e-07
6912.77544399726,1.19551365312131e-07,1.19008943723762e-07
7298.40697202313,1.20506269246877e-07,1.19366986542886e-07
7684.03850004898,1.21465398950024e-07,1.19725887266281e-07
8069.67002807485,1.22428561776863e-07,1.20085647156762e-07
8455.30155610072,1.2339542435523e-07,1.20446267476215e-07
8840.93308412659,1.24366665164061e-07,1.2080774948558e-07
9226.56461215246,1.25341634862827e-07,1.2117009444484e-07
9612.1961401783,1.26320380962949e-07,1.2153330361301e-07
9997.82766820418,1.27303346057125e-07,1.21897378248127e-07
10383.45919623,1.28289886065418e-07,1.22262319607231e-07
10769.0907242559,1.29280341766143e-07,1.22628128946361e-07
11154.7222522818,1.30274702224871e-07,1.22994807520537e-07
11540.3537803076,1.31272555755327e-07,1.2336235658375e-07
11925.9853083335,1.32274447086739e-07,1.23730777388949e-07
12311.6168363594,1.3327993176235e-07,1.2410007118803e-07
12697.2483643852,1.34288874143771e-07,1.24470239231823e-07
13082.8798924111,1.35301851844802e-07,1.24841282770078e-07
13468.511420437,1.36318168263506e-07,1.25213203051454e-07
13854.1429484628,1.37338050213055e-07,1.25586001323508e-07
14239.7744764887,1.38361645141087e-07,1.2595967883268e-07
14625.4060045145,1.39388478877594e-07,1.26334236824283e-07
15011.0375325404,1.40418966150649e-07,1.26709676542487e-07
15396.6690605663,1.4145284835871e-07,1.27085999230311e-07
15782.3005885922,1.42489862434453e-07,1.27463206129607e-07
16167.932116618,1.43530596754644e-07,1.27841298481048e-07
16553.5636446439,1.44574413341908e-07,1.28220277524117e-07
16939.1951726697,1.45621404794998e-07,1.28600144497093e-07
17324.8267006956,1.4667184610523e-07,1.28980900637038e-07
17710.4582287215,1.4772522066427e-07,1.29362547179787e-07
18096.0897567473,1.48781820269436e-07,1.29745085359929e-07
18481.7212847732,1.49841545900564e-07,1.30128516410804e-07
18867.3528127991,1.50904077999007e-07,1.30512841564481e-07
19252.9843408249,1.51969861268018e-07,1.30898062051751e-07
19638.6158688508,1.53038453903281e-07,1.3128417910211e-07
20024.2473968767,1.54109790643943e-07,1.31671193943751e-07
20409.8789249025,1.55184234999882e-07,1.32059107803546e-07
20795.5104529284,1.56261252510472e-07,1.32447921907038e-07
21181.1419809543,1.57341022870159e-07,1.32837637478424e-07
21566.7735089801,1.5842357242003e-07,1.33228255740544e-07
21952.405037006,1.59508547459926e-07,1.33619777914868e-07
22338.0365650319,1.60596257273326e-07,1.34012205221484e-07
22723.6680930577,1.6168642703501e-07,1.34405538879081e-07
23109.2996210836,1.62778871400861e-07,1.34799780104942e-07
23494.9311491094,1.63873994662479e-07,1.35194930114924e-07
23880.5626771353,1.64971273866286e-07,1.35590990123452e-07
24266.1942051612,1.6607079157121e-07,1.35987961343501e-07
24651.8257331871,1.6717265675747e-07,1.36385844986585e-07
25037.4572612129,1.68276508583889e-07,1.36784642262741e-07
25423.0887892388,1.69382533275587e-07,1.3718435438052e-07
25808.7203172646,1.70490585444807e-07,1.37584982546972e-07
26194.3518452905,1.71600446822704e-07,1.37986527967631e-07
26579.9833733164,1.72712384367723e-07,1.38388991846504e-07
26965.6149013422,1.73826042224368e-07,1.38792375386057e-07
27351.2464293681,1.74941384773677e-07,1.39196679787202e-07
27736.877957394,1.76058552054867e-07,1.39601906249282e-07
28122.5094854198,1.77177207858801e-07,1.40008055970061e-07
28508.1410134457,1.78297432152255e-07,1.40415130145705e-07
28893.7725414716,1.79419162690776e-07,1.40823129970776e-07
29279.4040694974,1.80542182237035e-07,1.41232056638213e-07
29665.0355975233,1.8166662045984e-07,1.4164191133932e-07
30050.6671255491,1.82792261790283e-07,1.42052695263752e-07
30436.298653575,1.83918998434005e-07,1.42464409599504e-07
30821.9301816009,1.85046940947786e-07,1.42877055532895e-07
31207.5617096268,1.86175814275974e-07,1.43290634248555e-07
31593.1932376526,1.87305613587912e-07,1.4370514692941e-07
31978.8247656785,1.8843630457758e-07,1.44120594756673e-07
32364.4562937043,1.89567704966911e-07,1.44536978909825e-07
32750.0878217302,1.90699826062274e-07,1.44954300566604e-07
33135.7193497561,1.91832542678559e-07,1.45372560902991e-07
33521.3508777819,1.92965739318646e-07,1.45791761093197e-07
33906.9824058078,1.94099414107387e-07,1.46211902309649e-07
34292.6139338337,1.95233407862769e-07,1.46632985722973e-07
34678.2454618595,1.96367652616367e-07,1.47055012501986e-07
35063.8769898854,1.97502078022309e-07,1.47477983813677e-07
35449.5085179113,1.98636575204859e-07,1.47901900823197e-07
35835.1400459371,1.9977106089742e-07,1.48326764693844e-07
36220.771573963,2.009054415181e-07,1.48752576587046e-07
