"x.data","y.data","y.norm"
1050.63299405325,4.3336077266505e-08,1.03057238419029e-07
2432.16124063241,4.39279385698895e-08,1.03438402839806e-07
3813.68948721164,4.45225271678698e-08,1.03820565111955e-07
5195.21773379081,4.51197557394702e-08,1.04203725884051e-07
6576.74598037003,4.57196393645224e-08,1.04587885795154e-07
7958.2742269492,4.63219191911773e-08,1.0497304547477e-07
9339.80247352843,4.69267678864698e-08,1.05359205542801e-07
10721.3307201076,4.75337777874325e-08,1.05746366609503e-07
12102.8589666868,4.81432565862894e-08,1.06134529275439e-07
13484.387213266,4.87546925197829e-08,1.06523694131434e-07
14865.9154598452,4.93684407850855e-08,1.06913861758529e-07
16247.4437064244,4.99840145874538e-08,1.07305032727938e-07
17628.9719530036,5.0601648947847e-08,1.07697207601003e-07
19010.5001995828,5.12210170312934e-08,1.08090386929145e-07
20392.0284461619,5.18422043812869e-08,1.08484571253824e-07
21773.5566927411,5.24650211611625e-08,1.08879761106492e-07
23155.0849393203,5.3089426947097e-08,1.09275957008546e-07
24536.6131858995,5.37153457332786e-08,1.09673159471287e-07
25918.1414324787,5.4342634783446e-08,1.10071368995872e-07
27299.6696790579,5.49713086731699e-08,1.1047058607327e-07
28681.1979256371,5.56011460274793e-08,1.10870811184218e-07
30062.7261722163,5.62322287957898e-08,1.11272044799176e-07
31444.2544187955,5.68642805315544e-08,1.11674287378282e-07
32825.7826653747,5.74974275155284e-08,1.12077539371306e-07
34207.3109119539,5.81313847425221e-08,1.12481801217608e-07
35588.8391585331,5.87662305388953e-08,1.12887073346092e-07
36970.3674051123,5.94017573939902e-08,1.13293356175161e-07
38351.8956516915,6.00379695327275e-08,1.13700650112674e-07
39733.4238982706,6.06747288489055e-08,1.141089555559e-07
41114.9521448498,6.13119837608948e-08,1.14518272891474e-07
42496.480391429,6.19496428849911e-08,1.14928602495353e-07
43878.0086380082,6.25876216826379e-08,1.15339944732774e-07
45259.5368845874,6.322585328636e-08,1.15752299958203e-07
46641.0651311666,6.38642425058714e-08,1.16165668515299e-07
48022.5933777458,6.45027253706765e-08,1.16580050736865e-07
49404.121624325,6.51412176890241e-08,1.16995446944804e-07
50785.6498709042,6.57796374615643e-08,1.17411857450079e-07
52167.1781174834,6.64179295207616e-08,1.17829282552662e-07
53548.7063640626,6.70559823002657e-08,1.18247722541499e-07
54930.2346106418,6.76937696647198e-08,1.18667177694457e-07
56311.762857221,6.83311683908862e-08,1.19087648278287e-07
57693.2911038001,6.89681565119525e-08,1.19509134548579e-07
59074.8193503793,6.96046212739152e-08,1.19931636749716e-07
60456.3475969585,7.02405248076475e-08,1.20355155114832e-07
