"x.data","y.data","y.norm"
1837.9026282992,6.5295804911386e-08,6.18744410369754e-08
4491.97586168768,6.57906746927334e-08,6.20131164556424e-08
7146.04909507616,6.62850141240677e-08,6.21519769492083e-08
9800.12232846476,6.67788404512867e-08,6.22910223696533e-08
12454.1955618532,6.72720751865166e-08,6.24302525675031e-08
15108.2687952417,6.77646342425507e-08,6.25696673918263e-08
17762.3420286302,6.82565510898227e-08,6.27092666902328e-08
20416.4152620188,6.8747632246686e-08,6.28490503088713e-08
23070.4884954073,6.92379587439419e-08,6.29890180924277e-08
25724.5617287958,6.97274137421785e-08,6.3129169884123e-08
28378.6349621842,7.0215930192816e-08,6.3269505525711e-08
31032.7081955728,7.07035617221661e-08,6.34100248574769e-08
33686.7814289613,7.11900507027134e-08,6.35507277182349e-08
36340.8546623498,7.16755570737551e-08,6.3691613945326e-08
38994.9278957383,7.21599102145146e-08,6.38326833746169e-08
41649.0011291268,7.26430774976043e-08,6.39739358404971e-08
44303.0743625154,7.31251039556822e-08,6.41153711758778e-08
46957.1475959038,7.36057217896173e-08,6.42569892121894e-08
49611.2208292923,7.40851250828659e-08,6.43987897793797e-08
52265.2940626808,7.45630945296791e-08,6.45407727059123e-08
54919.3672960694,7.50396485350857e-08,6.46829378187643e-08
57573.4405294579,7.55148071293985e-08,6.48252849434249e-08
60227.5137628464,7.59883106016616e-08,6.49678139038929e-08
62881.5869962348,7.64603776484169e-08,6.51105245226756e-08
65535.6602296234,7.69307343924665e-08,6.52534166207863e-08
68189.7334630119,7.7399465790536e-08,6.53964900177429e-08
70843.8066964004,7.78665513445729e-08,6.55397445315658e-08
73497.8799297889,7.83317569521501e-08,6.56831799787763e-08
76151.9531631774,7.87953164823664e-08,6.58267961743946e-08
78806.026396566,7.92568965202053e-08,6.59705929319383e-08
81460.0996299544,7.97166626932865e-08,6.61145700634203e-08
84114.1728633429,8.01745396315961e-08,6.62587273793472e-08
86768.2460967314,8.06303353002821e-08,6.64030646887177e-08
89422.31933012,8.10842895531564e-08,6.65475817990205e-08
92076.3925635085,8.15360055121207e-08,6.66922785162329e-08
94730.465796897,8.19857419061678e-08,6.68371546448188e-08
97384.5390302854,8.24333556146861e-08,6.69822099877272e-08
100038.612263674,8.28787117614783e-08,6.71274443463906e-08
102692.685497063,8.33220474084852e-08,6.72728575207229e-08
105346.758730451,8.37628994344913e-08,6.74184493091183e-08
108000.831963839,8.42016301494577e-08,6.7564219508449e-08
110654.905197228,8.46380175270834e-08,6.77101679140641e-08
113308.978430617,8.50719972885275e-08,6.78562943197877e-08
115963.051664005,8.55037913633179e-08,6.80025985179172e-08
118617.124897394,8.59328812169172e-08,6.81490802992221e-08
121271.198130782,8.6359728659571e-08,6.82957394529419e-08
123925.271364171,8.67840276826758e-08,6.84425757667848e-08
126579.344597559,8.72057961357588e-08,6.85895890269258e-08
129233.417830948,8.76251961666181e-08,6.87367790180058e-08
131887.491064336,8.80417649865421e-08,6.88841455231294e-08
134541.564297725,8.84559584175713e-08,6.90316883238636e-08
137195.637531113,8.88674165482207e-08,6.91794072002362e-08
139849.710764502,8.92762487600002e-08,6.93273019307347e-08
142503.78399789,8.96825467344783e-08,6.94753722923039e-08
145157.857231279,9.00859165153609e-08,6.96236180603453e-08
147811.930464667,9.0486799334189e-08,6.97720390087155e-08
150466.003698056,9.08847806153425e-08,6.99206349097239e-08
153120.076931444,9.12800683703975e-08,7.00694055341323e-08
155774.150164833,9.16726752306601e-08,7.02183506511531e-08
158428.223398221,9.20622870207077e-08,7.03674700284476e-08
161082.29663161,9.24493226462538e-08,7.05167634321246e-08
163736.369864998,9.28333133430122e-08,7.06662306267397e-08
166390.443098387,9.3214570413911e-08,7.08158713752927e-08
169044.516331775,9.35930210982996e-08,7.09656854392277e-08
171698.589565164,9.3968439640177e-08,7.11156725784303e-08
174352.662798552,9.43412158637293e-08,7.12658325512272e-08
177006.736031941,9.47108285286708e-08,7.14161651143846e-08
179660.809265329,9.507769437381e-08,7.15666700231066e-08
182314.882498718,9.54416512407848e-08,7.17173470310344e-08
184968.955732106,9.58025679987923e-08,7.18681958902445e-08
187623.028965495,9.61607997060241e-08,7.20192163512478e-08
190277.102198883,9.65157755685795e-08,7.21704081629882e-08
192931.175432272,9.68680173637237e-08,7.2321771072841e-08
195585.24866566,9.72172719074061e-08,7.24733048266125e-08
198239.321899049,9.75635063969992e-08,7.26250091685376e-08
200893.395132437,9.79070277876444e-08,7.27768838412796e-08
203547.468365826,9.82472461840238e-08,7.29289285859287e-08
206201.541599214,9.85847591183604e-08,7.30811431420004e-08
208855.614832603,9.89192319103802e-08,7.32335272474348e-08
211509.688065991,9.92507312714907e-08,7.33860806385952e-08
214163.76129938,9.95794744348507e-08,7.35388030502672e-08
216817.834532768,9.99049723180076e-08,7.36916942156571e-08
219471.907766157,1.00227778112159e-07,7.38447538663913e-08
222125.980999545,1.00547516932103e-07,7.39979817325147e-08
224780.054232934,1.00864353715101e-07,7.41513775424901e-08
227434.127466322,1.01178414961288e-07,7.43049410231966e-08
230088.200699711,1.0148931504502e-07,7.44586718999291e-08
232742.273933099,1.01797558676787e-07,7.46125698963966e-08
235396.347166488,1.02102734822795e-07,7.47666347347217e-08
238050.420399876,1.02405102984816e-07,7.49208661354393e-08
240704.493633265,1.02704700221243e-07,7.50752638174956e-08
243358.566866653,1.03001244482048e-07,7.52298274982473e-08
246012.640100042,1.03295189135198e-07,7.53845568934603e-08
248666.71333343,1.03586091936638e-07,7.5539451717309e-08
251320.786566819,1.03874301075904e-07,7.56945116823751e-08
253974.859800207,1.04159767633081e-07,7.58497364996468e-08
256628.933033596,1.04442310839659e-07,7.60051258785181e-08
259283.006266984,1.04722331121321e-07,7.61606795267873e-08
261937.079500373,1.04999360706429e-07,7.63163971506567e-08
264591.152733761,1.05273828592524e-07,7.64722784547312e-08
267245.22596715,1.05545605333807e-07,7.66283231420181e-08
269899.299200539,1.05814606904908e-07,7.67845309139252e-08
272553.372433927,1.06081180407446e-07,7.6940901470261e-08
275207.445667316,1.06344838809792e-07,7.70974345092336e-08
277861.518900704,1.06606082298072e-07,7.72541297274492e-08
280515.592134092,1.06864708109126e-07,7.74109868199122e-08
283169.665367481,1.07120722400101e-07,7.75680054800242e-08
285823.738600869,1.07374409089999e-07,7.77251853995825e-08
288477.811834258,1.07625300431159e-07,7.78825262687804e-08
291131.885067647,1.07873924878953e-07,7.80400277762058e-08
293785.958301035,1.08120025662603e-07,7.81976896088407e-08
296440.031534424,1.08363690810011e-07,7.83555114520605e-08
299094.104767812,1.08605116293364e-07,7.8513492989633e-08
301748.178001201,1.08843940269936e-07,7.86716339037183e-08
304402.251234589,1.09080627600349e-07,7.88299338748674e-08
307056.324467978,1.09314903930904e-07,7.89883925820223e-08
309710.397701366,1.09546929411944e-07,7.91470097025146e-08
312364.470934754,1.09776819696213e-07,7.93057849120657e-08
315018.544168143,1.10004311083534e-07,7.94647178847856e-08
317672.617401532,1.10229806668837e-07,7.96238082931723e-08
320326.69063492,1.10453020286291e-07,7.97830558081116e-08
322980.763868309,1.10674173375083e-07,7.99424600988763e-08
325634.837101697,1.1089331011293e-07,8.01020208331256e-08
328288.910335086,1.11110255681182e-07,8.02617376769047e-08
330942.983568474,1.11325354241492e-07,8.04216102946444e-08
333597.056801863,1.11538313589583e-07,8.05816383491602e-08
336251.130035251,1.11749404914807e-07,8.07418215016522e-08
338905.20326864,1.11958610629764e-07,8.09021594117044e-08
341559.276502028,1.12165834397879e-07,8.10626517372843e-08
344213.349735417,1.1237136513145e-07,8.12232981347426e-08
346867.422968805,1.12574910163967e-07,8.13840982588126e-08
349521.496202194,1.12776778591633e-07,8.15450517626099e-08
352175.569435582,1.12976901264072e-07,8.17061582976318e-08
354829.642668971,1.13175249174871e-07,8.18674175137573e-08
357483.715902359,1.13372060353404e-07,8.20288290592465e-08
360137.789135748,1.13567046849763e-07,8.219039258074e-08
362791.862369136,1.13760543930385e-07,8.23521077232591e-08
365445.935602525,1.13952441190201e-07,8.25139741302054e-08
368100.008835913,1.14142765451214e-07,8.26759914433598e-08
370754.082069302,1.14331700605749e-07,8.28381593028833e-08
373408.15530269,1.14518992370354e-07,8.30004773473158e-08
376062.228536079,1.1470496660121e-07,8.31629452135764e-08
378716.301769467,1.14889489784406e-07,8.3325562536963e-08
381370.375002856,1.15072633128477e-07,8.34883289511519e-08
384024.448236244,1.15254519675046e-07,8.36512440881982e-08
386678.521469633,1.15434968288136e-07,8.38143075785346e-08
389332.594703021,1.15614249448285e-07,8.39775190509723e-08
391986.66793641,1.15792227780845e-07,8.41408781327001e-08
394640.741169798,1.15969007905679e-07,8.43043844492845e-08
397294.814403187,1.16144662296571e-07,8.44680376246698e-08
399948.887636575,1.16319070855149e-07,8.46318372811777e-08
402602.960869964,1.16492454673173e-07,8.47957830395072e-08
405257.034103352,1.16664679846991e-07,8.49598745187347e-08
407911.107336741,1.16835874293217e-07,8.51241113363139e-08
410565.180570129,1.17006069612059e-07,8.52884931080757e-08
413219.253803518,1.17175195064994e-07,8.5453019448228e-08
415873.327036906,1.17343428476989e-07,8.56176899693563e-08
418527.400270295,1.17510639879111e-07,8.57825042824229e-08
421181.473503683,1.17676971601974e-07,8.59474619967677e-08
423835.546737072,1.17842423115996e-07,8.61125627201074e-08
426489.61997046,1.18006962190421e-07,8.62778060585365e-08
429143.693203849,1.18170729438474e-07,8.64431916165265e-08
431797.766437237,1.18333600286453e-07,8.66087189969266e-08
434451.839670626,1.18495724167043e-07,8.67743878009635e-08
437105.912904014,1.18657075880543e-07,8.69401976282418e-08
439759.986137403,1.18817652044521e-07,8.71061480767435e-08
442414.059370792,1.18977561853941e-07,8.72722387428292e-08
445068.13260418,1.19136686476844e-07,8.74384692212372e-08
447722.205837569,1.192951770049e-07,8.76048391050845e-08
450376.279070957,1.19452989447016e-07,8.77713479858663e-08
453030.352304345,1.19610141133559e-07,8.79379954534571e-08
455684.425537734,1.19766711032957e-07,8.810478109611e-08
458338.498771122,1.19922597677314e-07,8.82717045004575e-08
460992.572004511,1.2007793801931e-07,8.8438765251512e-08
463646.6452379,1.20232677479654e-07,8.86059629326653e-08
466300.718471288,1.20386847777085e-07,8.87732971256897e-08
